name,normal,shiny
Decidueye,https://archives.bulbagarden.net/media/upload/thumb/a/a4/724Decidueye.png/600px-724Decidueye.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyz0o-18853f1d-7afb-4d34-a395-1c61b01c52e0.png/v1/fill/w_894",h_894",strp/_724_decidueye_by_tonofdirt726_ddlyz0o-pre.png
Litten,https://archives.bulbagarden.net/media/upload/thumb/0/0e/725Litten.png/600px-725Litten.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyz4c-49ca1078-cb91-4441-82bb-06551ac05dc5.png/v1/fill/w_894",h_894",strp/_725_litten_by_tonofdirt726_ddlyz4c-pre.png
Torracat,https://archives.bulbagarden.net/media/upload/thumb/d/dc/726Torracat.png/600px-726Torracat.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyz6w-643ff78c-d122-4da1-bfe7-70e3d56a75b9.png/v1/fill/w_894",h_894",strp/_726_torracat_by_tonofdirt726_ddlyz6w-pre.png
Incineroar,https://archives.bulbagarden.net/media/upload/thumb/2/27/727Incineroar.png/600px-727Incineroar.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyz8r-0bca5faf-f1af-4d32-9dee-ba51c8282c14.png/v1/fill/w_894",h_894",strp/_727_incineroar_by_tonofdirt726_ddlyz8r-pre.png
Popplio,https://archives.bulbagarden.net/media/upload/thumb/d/d8/728Popplio.png/600px-728Popplio.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyzb6-15768645-e7c4-45ba-b2c6-b43159f7ae2f.png/v1/fill/w_894",h_894",strp/_728_popplio_by_tonofdirt726_ddlyzb6-pre.png
Brionne,https://archives.bulbagarden.net/media/upload/thumb/c/cd/729Brionne.png/600px-729Brionne.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyzdj-70fcb3bd-5c1e-49ae-9017-7969ca580864.png/v1/fill/w_894",h_894",strp/_729_brionne_by_tonofdirt726_ddlyzdj-pre.png
Primarina,https://archives.bulbagarden.net/media/upload/thumb/8/89/730Primarina.png/600px-730Primarina.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddlyzft-5045cf5b-bdd6-469b-8411-8186e33136cb.png/v1/fill/w_894",h_894",strp/_730_primarina_by_tonofdirt726_ddlyzft-pre.png
Pikipek,https://archives.bulbagarden.net/media/upload/thumb/1/15/731Pikipek.png/600px-731Pikipek.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm7zvu-1d4bdb33-98dd-4e90-b1ab-53205f79cc25.png/v1/fill/w_894",h_894",strp/_731_pikipek_by_tonofdirt726_ddm7zvu-pre.png
Trumbeak,https://archives.bulbagarden.net/media/upload/thumb/5/5c/732Trumbeak.png/600px-732Trumbeak.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm7ztb-856dc0de-3d8e-4bb2-bca9-fb2b9a06f985.png/v1/fill/w_863",h_863",strp/_732_trumbeak_by_tonofdirt726_ddm7ztb-fullview.png
Toucannon,https://archives.bulbagarden.net/media/upload/thumb/7/78/733Toucannon.png/600px-733Toucannon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm7zyw-d8409526-145c-4659-83b0-9f14ca6e752d.png/v1/fill/w_849",h_849",strp/_733_toucannon_by_tonofdirt726_ddm7zyw-fullview.png
Yungoos,https://archives.bulbagarden.net/media/upload/thumb/0/08/734Yungoos.png/600px-734Yungoos.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm8021-9c3758d5-85e4-4acf-9236-985f958ebfe1.png/v1/fill/w_894",h_894",strp/_734_yungoos_by_tonofdirt726_ddm8021-pre.png
Gumshoos,https://archives.bulbagarden.net/media/upload/thumb/b/ba/735Gumshoos.png/600px-735Gumshoos.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm804t-b7499c82-a1be-41c9-bf1c-163a9ba8cab4.png/v1/fill/w_894",h_894",strp/_735_gumshoos_by_tonofdirt726_ddm804t-pre.png
Grubbin,https://archives.bulbagarden.net/media/upload/thumb/1/14/736Grubbin.png/600px-736Grubbin.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm806m-5f06d550-cb42-42e1-9cb0-2a3656dbc88b.png/v1/fill/w_894",h_894",strp/_736_grubbin_by_tonofdirt726_ddm806m-pre.png
Charjabug,https://archives.bulbagarden.net/media/upload/thumb/e/ec/737Charjabug.png/600px-737Charjabug.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm80cd-e8d8babe-60d9-42d2-a627-2e2d7bc92312.png/v1/fill/w_894",h_894",strp/_737_charjabug_by_tonofdirt726_ddm80cd-pre.png
Vikavolt,https://archives.bulbagarden.net/media/upload/thumb/4/4e/738Vikavolt.png/600px-738Vikavolt.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm80fs-043df9dc-cafd-43b6-90e0-a373247269c6.png/v1/fill/w_894",h_894",strp/_738_vikavolt_by_tonofdirt726_ddm80fs-pre.png
Crabrawler,https://archives.bulbagarden.net/media/upload/thumb/9/98/739Crabrawler.png/600px-739Crabrawler.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm80nn-3134d5fd-27a6-4b23-a6a2-fb3f4ccc430d.png/v1/fill/w_894",h_894",strp/_739_crabrawler_by_tonofdirt726_ddm80nn-pre.png
Crabominable,https://archives.bulbagarden.net/media/upload/thumb/1/17/740Crabominable.png/600px-740Crabominable.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm80qs-892a7002-1aac-4e7e-88af-52af93bbfc95.png/v1/fill/w_883",h_883",strp/_740_crabominable_by_tonofdirt726_ddm80qs-fullview.png
Oricorio,https://archives.bulbagarden.net/media/upload/thumb/e/ed/741Oricorio-Baile.png/600px-741Oricorio-Baile.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm80v2-c0d51c3e-08a8-4cde-ad5e-537078a9ae5c.png/v1/fill/w_894",h_894",strp/_741_oricorio__baile__by_tonofdirt726_ddm80v2-pre.png
Cutiefly,https://archives.bulbagarden.net/media/upload/thumb/f/fa/742Cutiefly.png/600px-742Cutiefly.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm819y-6c19a5a5-fef3-4dcd-8082-27abbd844ea9.png/v1/fill/w_894",h_894",strp/_742_cutiefly_by_tonofdirt726_ddm819y-pre.png
Ribombee,https://archives.bulbagarden.net/media/upload/thumb/e/e4/743Ribombee.png/600px-743Ribombee.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm81db-2024867e-cada-4fb9-8010-e21c02f873db.png/v1/fill/w_894",h_894",strp/_743_ribombee_by_tonofdirt726_ddm81db-pre.png
Rockruff,https://archives.bulbagarden.net/media/upload/thumb/5/51/744Rockruff.png/600px-744Rockruff.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddm81gw-da650f09-3745-4219-9af0-be790ad75c54.png/v1/fill/w_894",h_894",strp/_744_rockruff_by_tonofdirt726_ddm81gw-pre.png
Lycanroc Midnight,https://archives.bulbagarden.net/media/upload/thumb/3/34/745Lycanroc-Midnight.png/600px-745Lycanroc-Midnight.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme4l6-06f5d584-671a-46a2-b1d7-6edb8a8ea5c7.png/v1/fill/w_894",h_894",strp/_745_lycanroc__midnight__by_tonofdirt726_ddme4l6-pre.png
Lycanroc Dusk,https://archives.bulbagarden.net/media/upload/thumb/3/37/745Lycanroc-Dusk.png/600px-745Lycanroc-Dusk.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme4na-fc0b768c-508a-403f-8f98-1ebe5d56ee4d.png/v1/fill/w_894",h_894",strp/_745_lycanroc__dusk__by_tonofdirt726_ddme4na-pre.png
Lycanroc,https://archives.bulbagarden.net/media/upload/thumb/1/14/745Lycanroc.png/600px-745Lycanroc.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme4ia-0acfb7b0-2c1e-4c40-87a6-fd66132f2883.png/v1/fill/w_894",h_894",strp/_745_lycanroc__midday__by_tonofdirt726_ddme4ia-pre.png
Wishiwashi,https://archives.bulbagarden.net/media/upload/thumb/1/18/746Wishiwashi-Solo.png/600px-746Wishiwashi-Solo.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5gw-f60db1c8-3ed8-444c-8356-4d39a7416d37.png/v1/fill/w_894",h_894",strp/_746_wishiwashi_by_tonofdirt726_ddme5gw-pre.png
Wishiwashi School,https://archives.bulbagarden.net/media/upload/thumb/7/7f/746Wishiwashi-School.png/600px-746Wishiwashi-School.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5jb-3f2e537a-188c-42f9-8ae5-268c6439af50.png/v1/fill/w_894",h_894",strp/_746_wishiwashi__school__by_tonofdirt726_ddme5jb-pre.png
Mareanie,https://archives.bulbagarden.net/media/upload/thumb/d/d3/747Mareanie.png/600px-747Mareanie.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5me-1dd4d967-de6e-4d43-86f1-bff07ed57665.png
Toxapex,https://archives.bulbagarden.net/media/upload/thumb/0/06/748Toxapex.png/600px-748Toxapex.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5no-0d3b4404-0973-4141-b3fd-34dc112ebce4.png/v1/fill/w_894",h_894",strp/_748_toxapex_by_tonofdirt726_ddme5no-pre.png
Mudbray,https://archives.bulbagarden.net/media/upload/thumb/1/12/749Mudbray.png/600px-749Mudbray.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5q1-1f5899e1-1915-4092-a1fa-b6ea82537f54.png/v1/fill/w_894",h_894",strp/_749_mudbray_by_tonofdirt726_ddme5q1-pre.png
Mudsdale,https://archives.bulbagarden.net/media/upload/thumb/f/f7/750Mudsdale.png/600px-750Mudsdale.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5so-d68ce04b-979c-4e2f-a8b0-d121e7c4e3e3.png/v1/fill/w_894",h_894",strp/_750_mudsdale_by_tonofdirt726_ddme5so-pre.png
Dewpider,https://archives.bulbagarden.net/media/upload/thumb/2/29/751Dewpider.png/600px-751Dewpider.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5ua-f8cdc811-b3e1-477b-a23f-63c67defe0bf.png
Araquanid,https://archives.bulbagarden.net/media/upload/thumb/8/82/752Araquanid.png/600px-752Araquanid.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5wh-bd302cdb-45ef-463f-83af-df8c4c93c3ff.png
Fomantis,https://archives.bulbagarden.net/media/upload/thumb/1/10/753Fomantis.png/600px-753Fomantis.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5yo-158b82e6-6acc-4558-9545-0ee0421c9808.png/v1/fill/w_894",h_894",strp/_753_fomantis_by_tonofdirt726_ddme5yo-pre.png
Lurantis,https://archives.bulbagarden.net/media/upload/thumb/1/19/754Lurantis.png/600px-754Lurantis.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme5zv-1b3902ee-8185-4c97-8c39-ff80b7cc892c.png/v1/fill/w_894",h_894",strp/_754_lurantis_by_tonofdirt726_ddme5zv-pre.png
Morelull,https://archives.bulbagarden.net/media/upload/thumb/c/c9/755Morelull.png/600px-755Morelull.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme622-6aea4e4b-7fb4-4a96-bd1a-381dd4a7cd03.png/v1/fill/w_894",h_894",strp/_755_morelull_by_tonofdirt726_ddme622-pre.png
Shiinotic,https://archives.bulbagarden.net/media/upload/thumb/3/36/756Shiinotic.png/600px-756Shiinotic.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme63h-3cf0d62f-d045-46c4-97f5-d4cddb005822.png/v1/fill/w_882",h_882",strp/_756_shiinotic_by_tonofdirt726_ddme63h-fullview.png
Salandit,https://archives.bulbagarden.net/media/upload/thumb/2/27/757Salandit.png/600px-757Salandit.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme64x-40c9d787-e181-49e2-b011-ef8cd003e4f2.png/v1/fill/w_894",h_894",strp/_757_salandit_by_tonofdirt726_ddme64x-pre.png
Salazzle,https://archives.bulbagarden.net/media/upload/thumb/7/72/758Salazzle.png/600px-758Salazzle.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme670-a9a8c043-12eb-4226-94f0-61f219aa8422.png/v1/fill/w_894",h_894",strp/_758_salazzle_by_tonofdirt726_ddme670-pre.png
Stufful,https://archives.bulbagarden.net/media/upload/thumb/e/e5/759Stufful.png/600px-759Stufful.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme692-1879472e-a24a-4f1e-8de5-9b6eb01d3f32.png/v1/fill/w_894",h_894",strp/_759_stufful_by_tonofdirt726_ddme692-pre.png
Bewear,https://archives.bulbagarden.net/media/upload/thumb/a/a4/760Bewear.png/600px-760Bewear.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6an-9a5e46c7-62ab-4883-a416-f3ea5c8b7342.png/v1/fill/w_894",h_894",strp/_760_bewear_by_tonofdirt726_ddme6an-pre.png
Bounsweet,https://archives.bulbagarden.net/media/upload/thumb/a/a1/761Bounsweet.png/600px-761Bounsweet.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6d0-8f4ca1ff-5769-4e57-b1bd-431115fd19bb.png/v1/fill/w_894",h_894",strp/_761_bounsweet_by_tonofdirt726_ddme6d0-pre.png
Steenee,https://archives.bulbagarden.net/media/upload/thumb/7/78/762Steenee.png/600px-762Steenee.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6ep-ef90ab0d-bb85-4482-a012-5a7273c7b98b.png/v1/fill/w_894",h_894",strp/_762_steenee_by_tonofdirt726_ddme6ep-pre.png
Tsareena,https://archives.bulbagarden.net/media/upload/thumb/2/23/763Tsareena.png/600px-763Tsareena.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6g7-bc8be2b9-dace-49a6-ad1e-66cd58b907bd.png/v1/fill/w_894",h_894",strp/_763_tsareena_by_tonofdirt726_ddme6g7-pre.png
Comfey,https://archives.bulbagarden.net/media/upload/thumb/c/c9/764Comfey.png/600px-764Comfey.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6i9-23ea9d92-4901-4c7e-9631-1ae091dd906a.png/v1/fill/w_894",h_894",strp/_764_comfey_by_tonofdirt726_ddme6i9-pre.png
Oranguru,https://archives.bulbagarden.net/media/upload/thumb/d/d8/765Oranguru.png/600px-765Oranguru.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6je-22e884cb-8a35-48ec-a601-cbd3c156fb74.png/v1/fill/w_894",h_894",strp/_765_oranguru_by_tonofdirt726_ddme6je-pre.png
Passimian,https://archives.bulbagarden.net/media/upload/thumb/b/ba/766Passimian.png/600px-766Passimian.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddme6ks-e53fbacb-a918-43eb-aaa2-737ee4f46fd6.png/v1/fill/w_894",h_894",strp/_766_passimian_by_tonofdirt726_ddme6ks-pre.png
Wimpod,https://archives.bulbagarden.net/media/upload/thumb/e/ef/767Wimpod.png/600px-767Wimpod.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3yth-6197d8d6-2428-43b4-a232-5ef61dcf4127.png/v1/fill/w_894",h_894",strp/_767_wimpod_by_tonofdirt726_ddn3yth-pre.png
Golisopod,https://archives.bulbagarden.net/media/upload/thumb/b/b6/768Golisopod.png/600px-768Golisopod.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3yxh-66f07f3e-1cfe-4dde-b4a8-015ebc1a19a2.png/v1/fill/w_887",h_887",strp/_768_golisopod_by_tonofdirt726_ddn3yxh-fullview.png
Sandygast,https://archives.bulbagarden.net/media/upload/thumb/f/f0/769Sandygast.png/600px-769Sandygast.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3z12-07138953-7b93-4f42-bb2b-62e12200bccf.png/v1/fill/w_894",h_894",strp/_769_sandygast_by_tonofdirt726_ddn3z12-pre.png
Palossand,https://archives.bulbagarden.net/media/upload/thumb/3/32/770Palossand.png/600px-770Palossand.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3z40-3a4006fa-371d-435e-a312-eb98ca2a38d6.png/v1/fill/w_894",h_894",strp/_770_palossand_by_tonofdirt726_ddn3z40-pre.png
Pyukumuku,https://archives.bulbagarden.net/media/upload/thumb/4/4f/771Pyukumuku.png/600px-771Pyukumuku.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3z6z-3427c2e5-88a5-4c00-8b3f-1d54f5225157.png/v1/fill/w_894",h_894",strp/_771_pyukumuku_by_tonofdirt726_ddn3z6z-pre.png
Type Null,https://archives.bulbagarden.net/media/upload/thumb/f/fd/772Type_Null.png/600px-772Type_Null.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3zbm-420d335e-8cf5-45c8-91eb-384882663d36.png/v1/fill/w_894",h_894",strp/_772_type__null_by_tonofdirt726_ddn3zbm-pre.png
Silvally,https://archives.bulbagarden.net/media/upload/thumb/b/be/773Silvally.png/600px-773Silvally.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3zgo-b0d10e23-b019-4ffe-a803-31de3f504d2d.png/v1/fill/w_894",h_894",strp/_773_silvally_by_tonofdirt726_ddn3zgo-pre.png
Minior Core,https://archives.bulbagarden.net/media/upload/thumb/2/20/774Minior-Core.png/600px-774Minior-Core.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3zjp-412243fa-32c4-4a19-8c1f-1f951e11d4ec.png/v1/fill/w_894",h_894",strp/_774_minior__core__gen_7__by_tonofdirt726_ddn3zjp-pre.png
Minior,https://archives.bulbagarden.net/media/upload/thumb/9/90/774Minior.png/600px-774Minior.png,
Komala,https://archives.bulbagarden.net/media/upload/thumb/7/7d/775Komala.png/600px-775Komala.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3zpa-7287b968-e3ec-47e2-9025-565b6c6dec94.png/v1/fill/w_894",h_894",strp/_775_komala_by_tonofdirt726_ddn3zpa-pre.png
Turtonator,https://archives.bulbagarden.net/media/upload/thumb/1/15/776Turtonator.png/600px-776Turtonator.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn3zvr-d2089b64-74d0-4d62-8c07-70431cb9bc61.png/v1/fill/w_894",h_894",strp/_776_turtonator_by_tonofdirt726_ddn3zvr-pre.png
Togedemaru,https://archives.bulbagarden.net/media/upload/thumb/5/5a/777Togedemaru.png/600px-777Togedemaru.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn4032-23752551-e977-4deb-8460-4b19bf5b3a8b.png/v1/fill/w_894",h_894",strp/_777_togedemaru_by_tonofdirt726_ddn4032-pre.png
Mimikyu,https://archives.bulbagarden.net/media/upload/thumb/9/9b/778Mimikyu.png/600px-778Mimikyu.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn40cd-747c071e-ea53-4409-9d41-fbb344dc67e1.png/v1/fill/w_894",h_894",strp/_778_mimikyu_by_tonofdirt726_ddn40cd-pre.png
Bruxish,https://archives.bulbagarden.net/media/upload/thumb/9/92/779Bruxish.png/600px-779Bruxish.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn40fv-4441b1c5-6236-408e-b7b6-a52905e59d39.png/v1/fill/w_894",h_894",strp/_779_bruxish_by_tonofdirt726_ddn40fv-pre.png
Drampa,https://archives.bulbagarden.net/media/upload/thumb/d/dc/780Drampa.png/600px-780Drampa.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn40o0-1c228811-3e69-40b1-b3f1-d40d36bff230.png/v1/fill/w_894",h_894",strp/_780_drampa_by_tonofdirt726_ddn40o0-pre.png
Dhelmise,https://archives.bulbagarden.net/media/upload/thumb/2/2f/781Dhelmise.png/600px-781Dhelmise.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn40uh-a41a6a70-a439-4742-bf2a-1014cea6a10a.png
Jangmo O,https://archives.bulbagarden.net/media/upload/thumb/a/a0/782Jangmo-o.png/600px-782Jangmo-o.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn40y9-3c11b1d2-b46a-4c0d-8f64-dbbf2b0949fc.png/v1/fill/w_894",h_894",strp/_782_jangmo_o_by_tonofdirt726_ddn40y9-pre.png
Hakamo O,https://archives.bulbagarden.net/media/upload/thumb/0/0d/783Hakamo-o.png/600px-783Hakamo-o.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn4119-b7014054-e4f6-4048-8f6f-446c518bd24d.png/v1/fill/w_894",h_894",strp/_783_hakamo_o_by_tonofdirt726_ddn4119-pre.png
Kommo O,https://archives.bulbagarden.net/media/upload/thumb/8/84/784Kommo-o.png/600px-784Kommo-o.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnm8il-d0616fd5-0de5-4c22-888f-20197e7759bf.png/v1/fill/w_894",h_894",strp/_784_kommo_o_by_tonofdirt726_ddnm8il-pre.png
Tapu Koko,https://archives.bulbagarden.net/media/upload/thumb/d/d0/785Tapu_Koko.png/600px-785Tapu_Koko.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn419u-9d171a71-2e6d-4c5c-b467-75081d6b2533.png/v1/fill/w_894",h_894",strp/_785_tapu_koko_by_tonofdirt726_ddn419u-pre.png
Tapu Lele,https://archives.bulbagarden.net/media/upload/thumb/4/4d/786Tapu_Lele.png/600px-786Tapu_Lele.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn41ec-4cfaed51-4ffa-4313-9bb3-9d8dba85beda.png/v1/fill/w_894",h_894",strp/_786_tapu_lele_by_tonofdirt726_ddn41ec-pre.png
Tapu Bulu,https://archives.bulbagarden.net/media/upload/thumb/6/67/787Tapu_Bulu.png/600px-787Tapu_Bulu.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn41in-6be908fb-9f28-468f-90e7-3ae34cd463a8.png/v1/fill/w_894",h_894",strp/_787_tapu_bulu_by_tonofdirt726_ddn41in-pre.png
Tapu Fini,https://archives.bulbagarden.net/media/upload/thumb/6/66/788Tapu_Fini.png/600px-788Tapu_Fini.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddn41lz-ec77f975-6319-45e0-acda-1283d4ee963b.png/v1/fill/w_894",h_894",strp/_788_tapu_fini_by_tonofdirt726_ddn41lz-pre.png
